text_1,text_2,label_1,label_2,label_3,avg_score
All the birds of the heavens made their nests in its boughs ; and under its branches did all the beasts of the field bring forth their young ; and under its shadow dwelt all great nations .,"In his boughs made a nest hath every fowl of the heavens , And under his branches brought forth hath every beast of the field , And in his shade dwell do all great nations .",3,2,3,2.6666666666666665
"Truly I say to you , Whoever says to this mountain , Be taken up and be put into the sea ; and has no doubt in his heart , but has faith that what he says will come about , he will have his desire .","for verily I say to you , that whoever may say to this mount , Be taken up , and be cast into the sea , and may not doubt in his heart , but may believe that the things that he saith do come to pass , it shall be to him whatever he may say .",4,4,4,4.0
This is the day which Jehovah hath made ; We will rejoice and be glad in it .,"This the day Jehovah hath made , We rejoice and are glad in it .",3,5,5,4.333333333333333
"and the Pathrusim , and the Casluhim , out of whom came the Philistines , and the Caphtorim .","and the Pathrusim , and the Casluhim , ( whence have come out Philistim , ) and the Caphtorim .",5,5,2,4.0
"With my lips , I have declared all the ordinances of your mouth .",With my lips have I declared all the judgments of thy mouth .,3,4,5,4.0
"But the Spirit says clearly that in later times some will be turned away from the faith , giving their minds to spirits of deceit , and the teachings of evil spirits ,","But the Spirit speaks expressly , that in latter times some shall apostatise from the faith , giving their mind to deceiving spirits and teachings of demons",3,4,3,3.3333333333333335
"for he with whom these things are not present is blind , short-sighted , and has forgotten the purging of his former sins .","for he with whom these things are not present is blind , dim-sighted , having become forgetful of the cleansing of his old sins ;",3,5,4,4.0
"they that pant after the dust of the earth on the head of the poor , and turn aside the way of the meek : and a man and his father go unto the same maiden , to profane my holy name :","They trample on the dust of the earth on the head of the poor , and deny justice to the oppressed ; and a man and his father use the same maiden , to profane my holy name ;",1,2,3,2.0
"And when Jesus saw her , he called her , and said to her , Woman , thou art loosed from thine infirmity .","When Jesus saw her , he called her , and said to her , `` Woman , you are freed from your infirmity . ''",4,3,5,4.0
"The words of Jonadab the son of Rechab , by which he commanded his sons not to drink wine , have prevailed : and they have drunk none to this day , because they have obeyed the commandment of their father : but I have spoken to you , rising early and speaking , and you have not obeyed me .","Performed have been the words of Jonadab son of Rechab , when he commanded his sons not to drink wine , and they have not drunk unto this day , for they have obeyed the command of their father ; and I -- I have spoken unto you , rising early and speaking , and ye have not hearkened unto Me .",4,5,3,4.0
and there they preached the gospel .,And went on preaching the good news there .,3,2,4,3.0
"and in the midst of the candlesticks one like unto a son of man , clothed with a garment down to the foot , and girt about at the breasts with a golden girdle .","and in the midst of the seven lamp-stands , like to a son of man , clothed to the foot , and girt round at the breast with a golden girdle ,",5,3,4,4.0
"And it came about in those days , that Jesus came from Nazareth of Galilee , and was given baptism by John in the Jordan .","And it came to pass in those days , Jesus came from Nazareth of Galilee , and was baptized by John at the Jordan ;",3,5,5,4.333333333333333
"And he saith unto them , My soul is exceeding sorrowful even unto death : abide ye here , and watch .","He said to them , `` My soul is exceedingly sorrowful , even to death . Stay here , and watch . ''",4,5,5,4.666666666666667
"To him succeeded Jair the Galaadite , who judged Israel for two and twenty years .","And there riseth after him Jair the Gileadite , and he judgeth Israel twenty and two years ,",5,3,5,4.333333333333333
But the chief priests took counsel that they might put Lazarus also to death ;,"But the chief priests conspired to put Lazarus to death also ,",5,4,4,4.333333333333333
"But if he is poorer than the value which you have put on him , then let him be taken to the priest , and the priest will put a value on him , such as it is possible for him to give .","If he be poor , and not able to pay tile estimation , he shall stand before tile priest : and as much as he shall value him at , and see him able to pay , so much shall he give .",4,4,5,4.333333333333333
"And let us go up to Beth-el : and there I will make an altar to God , who gave me an answer in the day of my trouble , and was with me wherever I went .","Arise , and let us go up to Bethel , that we may make there an altar to God : who heard me in the day of my affliction , and accompanied me in my journey .",2,3,4,3.0
